"I_Id","Código_DANE","Año","Indicador","Fuente_Entidad","Fuente_Recurso","Entidad_Territorial","Departamento","Es_Municipio","ODS","Tipo_Acumulación","Unidad_Medida","DNP","Seguimiento.Nombre"
"8.26","17,001","2,020","750","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manizales","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,877","2,019","319,780","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Viterbo","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,873","2,019","800","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Villamaría","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,867","2,019","2,040","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Victoria","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,777","2,019","121,500","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Supía","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,665","2,019","23,210","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","San José","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,662","2,019","49,600","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Samaná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,653","2,019","37,800","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Salamina","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,616","2,019","7,150","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Risaralda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,614","2,019","76,800","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Riosucio","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,541","2,019","13,230","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pensilvania","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,513","2,019","37,600","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Pácora","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,495","2,019","120","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Norcasia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,486","2,019","27,720","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Neira","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,446","2,019","735","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marulanda","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,444","2,019","1,212","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marquetalia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,442","2,019","2,800","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Marmato","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,433","2,019","18,500","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manzanares","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,388","2,019","5,350","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","La Merced","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,272","2,019","81,850","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Filadelfia","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,174","2,019","3,300","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Chinchiná","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,088","2,019","7,600","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Belalcázar","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,050","2,019","990","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aranzazu","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,042","2,019","10,981","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Anserma","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,013","2,019","29,100","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Aguadas","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","17,001","2,019","200","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Manizales","Caldas","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","73,870","2,024","41,820","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Villahermosa","Tolima","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","73,854","2,024","3,440","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Valle De San Juan","Tolima","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
"8.26","73,686","2,024","1,140","Unidad de Planificación Rural Agropecuaria - UPRA","Evaluaciones Agropecuarias Municipales - EVAS","Santa Isabel","Tolima","Si","8","Acumulado","toneladas","No","PIB departamental - Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales"
